,Unnamed: 0,Artist,Artist_ID,Album,Album_ID,Release_Date,Title,Full_Title,Song_ID,Language
33923,33923,Herzog,19392,Eine drogenlose Frechheit,81358,"March 28, 2014",Coffee Shop Mafia,Coffee Shop Mafia by Herzog,357100,de
33924,33924,Herzog,19392,Eine drogenlose Frechheit,81358,"March 28, 2014",Dagobert Dax,Dagobert Dax by Herzog (Ft. Varak),2001875,de
33925,33925,Herzog,19392,Eine drogenlose Frechheit,81358,"March 28, 2014",Zur Nachahmung empfohlen,Zur Nachahmung empfohlen by Herzog (Ft. PTK),490044,de
33926,33926,Herzog,19392,Eine drogenlose Frechheit,81358,"March 28, 2014",Herzurabi,Herzurabi by Herzog (Ft. Dr. Surabi),1984712,de
33928,33928,Herzog,19392,Eine drogenlose Frechheit,81358,"March 28, 2014",High vom Leben,High vom Leben by Herzog,385706,de
33929,33929,Herzog,19392,Eine drogenlose Frechheit,81358,"March 28, 2014",Tash’n’Geld,Tash'n'Geld by Herzog (Ft. Tayler),2003787,de
33930,33930,Herzog,19392,Eine drogenlose Frechheit,81358,"March 28, 2014",Die üblichen Verdächtigen,Die üblichen Verdächtigen by Herzog (Ft. Mosh36),2484773,de
33931,33931,Herzog,19392,Eine drogenlose Frechheit,81358,"March 28, 2014",Liebe auf den ersten Trip,Liebe auf den ersten Trip by Herzog,1969090,de
33932,33932,Herzog,19392,Eine drogenlose Frechheit,81358,"March 28, 2014",Alles Gute kommt von Drogen,Alles Gute kommt von Drogen by Herzog (Ft. AchtVier),1940183,de
33933,33933,Herzog,19392,Eine drogenlose Frechheit,81358,"March 28, 2014",Pädagogisch wertlos,Pädagogisch wertlos by Herzog (Ft. Dr. Surabi),604654,de
33934,33934,Herzog,19392,Eine drogenlose Frechheit,81358,"March 28, 2014",Rettungsschirm,Rettungsschirm by Herzog,442870,de
33935,33935,Herzog,19392,Eine drogenlose Frechheit,81358,"March 28, 2014",Junkytum (Skit),Junkytum (Skit) by Herzog,2095584,de
33937,33937,Herzog,19392,Eine drogenlose Frechheit,81358,"March 28, 2014",Unerfüllt,Unerfüllt by Herzog (Ft. 86kiloherz),440838,de
33955,33955,Herzog,19392,Ein Herz für Drogen,16258,"November 19, 2011",Ein Herz für Drogen,Ein Herz für Drogen by Herzog,71323,de
33972,33972,Herzog,19392,Ein Herz für Drogen,16258,"November 19, 2011",Paradies,Paradies by Herzog (Ft. Sadi Gent),2413724,de
33976,33976,Herzog,19392,Corner Hustle,133617,"August 17, 2008",Werd erwachsen,Werd erwachsen by Herzog,2330401,de
33977,33977,Herzog,19392,Corner Hustle,133617,"August 17, 2008",Hustlemania,Hustlemania by Herzog,2330407,de
33978,33978,Herzog,19392,Corner Hustle,133617,"August 17, 2008",Klar Komm,Klar Komm by Herzog,2335442,de
33979,33979,Herzog,19392,Corner Hustle,133617,"August 17, 2008",Egal,Egal by Herzog (Ft. EgoDiego),2335456,de
33980,33980,Herzog,19392,Corner Hustle,133617,"August 17, 2008",Abgehoben,Abgehoben by Herzog,2335463,de
33981,33981,Herzog,19392,Corner Hustle,133617,"August 17, 2008",Geschäftsmann,Geschäftsmann by Herzog,2336268,de
34179,34179,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",VIVA LA HAZE,VIVA LA HAZE by HoodBlaq,9125846,de
34180,34180,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",YOUNG G,YOUNG G by HoodBlaq,9125850,de
34181,34181,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",ATHENA,ATHENA by HoodBlaq,8788758,de
34182,34182,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",CALLE,CALLE by HoodBlaq,9125854,de
34183,34183,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",NEW JACK CITY,NEW JACK CITY by HoodBlaq,9125870,de
34184,34184,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",MINIMUM,MINIMUM by HoodBlaq (Ft. Bonez MC),8856637,de
34185,34185,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",KRIMINAL,KRIMINAL by HoodBlaq,9125878,de
34186,34186,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",ODYSEE,ODYSEE by HoodBlaq,9125887,de
34187,34187,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",SHARIKAT,SHARIKAT by HoodBlaq (Ft. Kurdo),9125901,de
34188,34188,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",BLOCKTHERAPIE,BLOCKTHERAPIE by HoodBlaq,9125923,de
34189,34189,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",BEZBEZ,BEZBEZ by HoodBlaq,9125929,de
34190,34190,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",UNGA UNGA,UNGA UNGA by HoodBlaq,8582216,de
34191,34191,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",PASS AUF,PASS AUF by HoodBlaq,8915960,de
34192,34192,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",BENTLEY,BENTLEY by HoodBlaq,9125933,de
34193,34193,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",BELDIA,BELDIA by HoodBlaq,8984574,de
34194,34194,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",CARRERA,CARRERA by HoodBlaq,9059051,de
34195,34195,HoodBlaq,2913510,HARAGA,997258,"May 19, 2023",I HAVE A DREAM,I HAVE A DREAM by HoodBlaq,9125966,de
34196,34196,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Ketama,Ketama by HoodBlaq,7807938,de
34197,34197,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Cazal,Cazal by HoodBlaq,8102711,de
34198,34198,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Ahu,Ahu by HoodBlaq,8102712,de
34199,34199,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Versorgen die Stadt,Versorgen die Stadt by HoodBlaq,8102713,de
34200,34200,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Mashkal,Mashkal by HoodBlaq,8102714,de
34201,34201,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Bandobaby,Bandobaby by HoodBlaq,8102715,de
34202,34202,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Ya Xara,Ya Xara by HoodBlaq,8102716,de
34203,34203,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Miskin,Miskin by HoodBlaq,8102717,de
34204,34204,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Ohne Sinn,Ohne Sinn by HoodBlaq,7926668,de
34205,34205,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Casablanca,Casablanca by HoodBlaq (Ft. RAF Camora),8102718,de
34206,34206,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Barrio,Barrio by HoodBlaq,8102719,de
34207,34207,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Fleisch,Fleisch by HoodBlaq,8102720,de
34208,34208,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Yima,Yima by HoodBlaq,8102721,de
34209,34209,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Wie viele,Wie viele by HoodBlaq,8102722,de
34210,34210,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Alame,Alame by HoodBlaq,8102723,de
34211,34211,HoodBlaq,2913510,BE.ELA.QU ,910109,"July 29, 2022",Siedlung,Siedlung by HoodBlaq,8037591,de
34213,34213,HoodBlaq,2913510,HASHTAGS,870366,"February 11, 2022",#2,#2 by HoodBlaq,7682862,de
34214,34214,HoodBlaq,2913510,HASHTAGS,870366,"February 11, 2022",#3,#3 by HoodBlaq,7682863,de
34215,34215,HoodBlaq,2913510,HASHTAGS,870366,"February 11, 2022",#4,#4 by HoodBlaq,7682864,de
34216,34216,HoodBlaq,2913510,HASHTAGS,870366,"February 11, 2022",#5,#5 by HoodBlaq,7682865,de
34217,34217,HoodBlaq,2913510,HASHTAGS,870366,"February 11, 2022",#6,#6 by HoodBlaq,7682866,de
34218,34218,HoodBlaq,2913510,HASHTAGS,870366,"February 11, 2022",#7,#7 by HoodBlaq,7682867,de
34219,34219,HoodBlaq,2913510,HASHTAGS,870366,"February 11, 2022",#8,#8 by HoodBlaq,7682868,de
34220,34220,HoodBlaq,2913510,HASHTAGS,870366,"February 11, 2022",#9,#9 by HoodBlaq,7682869,de
34221,34221,HoodBlaq,2913510,HASHTAGS,870366,"February 11, 2022",#10,#10 by HoodBlaq,7682507,de
34396,34396,H�hner,149706,#50 Höhner,828132,"November 12, 2021",Irjendwann sin mer uns widder,Irjendwann sin mer uns widder by Höhner,7284815,de
34397,34397,H�hner,149706,#50 Höhner,828132,"November 12, 2021",Die schönste Stroß’,Die schönste Stroß' by Höhner,7281574,de
34398,34398,H�hner,149706,#50 Höhner,828132,"November 12, 2021",Engel vun Linie 8,Engel vun Linie 8 by Höhner,7306161,de
34399,34399,H�hner,149706,#50 Höhner,828132,"November 12, 2021",Irjendwann sin mer uns widder (ft. Anne Gladbach),Irjendwann sin mer uns widder (ft. Anne Gladbach) by Höhner (Ft. Anne Gladbach),7284810,de
34404,34404,H�hner,149706,So jung (Single),718356,"January 1, 2021",So jung,So jung by Höhner,6077538,de
34408,34408,H�hner,149706,Mach Laut!,252739,"March 21, 2014","Steh auf, mach laut!","Steh auf, mach laut! by Höhner",2096750,de
34409,34409,H�hner,149706,Mach Laut!,252739,"March 21, 2014",E Levve lang,E Levve lang by Höhner,2068027,de
34410,34410,H�hner,149706,Höhner 4.0,306732,"January 13, 2012",6 bis 8 stunden schlaf,6 bis 8 stunden schlaf by Höhner,2082449,de
34411,34411,H�hner,149706,Höhner 4.0,306732,"January 13, 2012",Carneval,Carneval by Höhner,2083793,de
34412,34412,H�hner,149706,Himmel Hoch High,317889,"October 16, 2009",Schenk mir Dein Herz,Schenk mir Dein Herz by Höhner,2227036,de
34413,34413,H�hner,149706,6:0,292598,"October 8, 2005","Wenn nicht jetzt, wann dann?","Wenn nicht jetzt, wann dann? by Höhner",1701940,de
34414,34414,H�hner,149706,6:0,292598,"October 8, 2005",Ohne dich geht es nicht!,Ohne dich geht es nicht! by Höhner,2086086,de
34415,34415,H�hner,149706,Viva Colonia,153307,"May 22, 2004",Alles was ich will,Alles was ich will by Höhner,2088419,de
34416,34416,H�hner,149706,Viva Colonia,153307,"May 22, 2004","Viva Colonia (Da simmer dabei, dat is prima!)","Viva Colonia (Da simmer dabei, dat is prima!) by Höhner",373789,de
34417,34417,H�hner,149706,"2, 3, 4,",296797,"January 19, 2001",Dicke mädchen haben schöne namen.,Dicke mädchen haben schöne namen. by Höhner,2051795,de
34419,34419,H�hner,149706,"2, 3, 4,",296797,"January 19, 2001",Immer freundlich lächeln.,Immer freundlich lächeln. by Höhner,2067709,de
34422,34422,H�hner,149706,Die Karawane zieht weiter ...: Hier spielt die Musik,308357,"November 17, 1998",Bürgerlied von 1845,Bürgerlied von 1845 by Höhner,936473,de
34913,34913,H�hner,275423,Crystyle,344849,"May 13, 2017",Hip-Hop Genesis (Intro),Hip-Hop Genesis (Intro) by Crystal-Ice (Rapper),3086507,de
34914,34914,H�hner,275423,Crystyle,344849,"May 13, 2017",Spring in das Game,Spring in das Game by Crystal-Ice (Rapper),3086519,de
34915,34915,H�hner,275423,Crystyle,344849,"May 13, 2017",Sommer in Aachen,Sommer in Aachen by Crystal-Ice (Rapper),3086530,de
34916,34916,H�hner,275423,Crystyle,344849,"May 13, 2017",Business,Business by Crystal-Ice (Rapper),3086538,de
34917,34917,H�hner,275423,Crystyle,344849,"May 13, 2017",Teufelskreis,Teufelskreis by Crystal-Ice (Rapper),3086544,de
34918,34918,H�hner,275423,Crystyle,344849,"May 13, 2017",Wär ich reich,Wär ich reich by Crystal-Ice (Rapper),3086550,de
34919,34919,H�hner,275423,Crystyle,344849,"May 13, 2017",Paradies,Paradies by Crystal-Ice (Rapper) (Ft. Kathessa & Reaze),3086560,de
34920,34920,H�hner,275423,Crystyle,344849,"May 13, 2017",Ich gebe niemals auf,Ich gebe niemals auf by Crystal-Ice (Rapper),3086567,de
34921,34921,H�hner,275423,Crystyle,344849,"May 13, 2017",Lass sie brennen,Lass sie brennen by Crystal-Ice (Rapper),3086580,de
34922,34922,H�hner,275423,Crystyle,344849,"May 13, 2017",Hyrr ist das Geld,Hyrr ist das Geld by Crystal-Ice (Rapper),3086591,de
34923,34923,H�hner,275423,Crystyle,344849,"May 13, 2017",Crystyle,Crystyle by Crystal-Ice (Rapper),3086609,de
34924,34924,H�hner,275423,Crystyle,344849,"May 13, 2017",Gang$ta-Blues,Gang$ta-Blues by Crystal-Ice (Rapper),3086640,de
34925,34925,H�hner,275423,Crystyle,344849,"May 13, 2017",Ich kenn einen,Ich kenn einen by Crystal-Ice (Rapper),3086652,de
34926,34926,H�hner,275423,Crystyle,344849,"May 13, 2017",Nicht erreichbar,Nicht erreichbar by Crystal-Ice (Rapper),3086671,de
34927,34927,H�hner,275423,Crystyle,344849,"May 13, 2017",Zeig Dich!,Zeig Dich! by Crystal-Ice (Rapper),3086679,de
34928,34928,H�hner,275423,Crystyle,344849,"May 13, 2017",Zu Dir oder zu mir,Zu Dir oder zu mir by Crystal-Ice (Rapper),3086689,de
34929,34929,H�hner,275423,Crystyle,344849,"May 13, 2017",Like My Style,Like My Style by Crystal-Ice (Rapper) (Ft. Janine & Nic Knatterton),3086715,de
34930,34930,H�hner,275423,Crystyle,344849,"May 13, 2017",Früchte des Erfolgs,Früchte des Erfolgs by Crystal-Ice (Rapper),3086720,de
34931,34931,H�hner,275423,Crystyle,344849,"May 13, 2017",Herz aus Eis,Herz aus Eis by Crystal-Ice (Rapper) (Ft. Katrin H.),3086737,de
34932,34932,H�hner,275423,Crystyle,344849,"May 13, 2017",Feuerwerk (Outro),Feuerwerk (Outro) by Crystal-Ice (Rapper),3086741,de
34933,34933,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Intro (Total unterschätzt),Intro (Total unterschätzt) by Crystal-Ice (Rapper),2291794,de
34934,34934,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Total unterschätzt,Total unterschätzt by Crystal-Ice (Rapper),2291795,de
34935,34935,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Schnelles Geld,Schnelles Geld by Crystal-Ice (Rapper),2291796,de
34936,34936,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Eines Tages,Eines Tages by Crystal-Ice (Rapper) (Ft. Mac6),2291797,de
34937,34937,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",In der Shishabar,In der Shishabar by Crystal-Ice (Rapper) (Ft. M2L aka M Te Tu),2291798,de
34939,34939,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Bei mir,Bei mir by Crystal-Ice (Rapper),2291801,de
34940,34940,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Lass mich,Lass mich by Crystal-Ice (Rapper) (Ft. Nic Knatterton),2291804,de
34941,34941,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Heute Nacht,Heute Nacht by Crystal-Ice (Rapper),2291805,de
34943,34943,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Noch ein Schluck,Noch ein Schluck by Crystal-Ice (Rapper),2291811,de
34944,34944,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Jäger und Sammler,Jäger und Sammler by Crystal-Ice (Rapper) (Ft. WKM),2291812,de
34945,34945,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Nachts im Viertel,Nachts im Viertel by Crystal-Ice (Rapper),2291815,de
34946,34946,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Schlagring,Schlagring by Crystal-Ice (Rapper),2291816,de
34947,34947,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Puff,Puff by Crystal-Ice (Rapper),2291820,de
34948,34948,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Ich will Dich,Ich will Dich by Crystal-Ice (Rapper),2291825,de
34949,34949,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Nur ein Traum,Nur ein Traum by Crystal-Ice (Rapper),2291826,de
34950,34950,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Nichts bleibt für immer,Nichts bleibt für immer by Crystal-Ice (Rapper),2291827,de
34952,34952,H�hner,275423,Total unterschätzt,130088,"September 2, 2015",Wenn der Beat läuft,Wenn der Beat läuft by Crystal-Ice (Rapper),2291830,de
34953,34953,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Intro (Frostgefahr),Intro (Frostgefahr) by Crystal-Ice (Rapper) (Ft. Pätti Pro),2291746,de
34954,34954,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Der Weg nach oben,Der Weg nach oben by Crystal-Ice (Rapper),2291748,de
34955,34955,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Clubgranate,Clubgranate by Crystal-Ice (Rapper) (Ft. Blayzi),2291749,de
34956,34956,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Es wird langsam Zeit,Es wird langsam Zeit by Crystal-Ice (Rapper) (Ft. G-Rays & Rö),2291755,de
34957,34957,H�hner,275423,Frostgefahr,130161,"September 3, 2013","Mitgehangen, mitgefangen","Mitgehangen, mitgefangen by Crystal-Ice (Rapper)",2291756,de
34958,34958,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Rotes Tuch,Rotes Tuch by Crystal-Ice (Rapper) (Ft. Jeranek & Nic Knatterton),2291757,de
34959,34959,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Schussfeld,Schussfeld by Crystal-Ice (Rapper) (Ft. Mac6 & MacMatt),2291764,de
34960,34960,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Was Gang$ter tun,Was Gang$ter tun by Crystal-Ice (Rapper) (Ft. Kama Red & Reaze),2291766,de
34961,34961,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Drive-By,Drive-By by Crystal-Ice (Rapper) (Ft. DommiNanz & M2L aka M Te Tu),2291767,de
34962,34962,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Scheiß auf Schule,Scheiß auf Schule by Crystal-Ice (Rapper),2291768,de
34963,34963,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Kondom geplatzt,Kondom geplatzt by Crystal-Ice (Rapper) (Ft. ALSandro & Kama Red),2291770,de
34964,34964,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Frostgefahr,Frostgefahr by Crystal-Ice (Rapper),2291771,de
34965,34965,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Sozialer Brennpunkt,Sozialer Brennpunkt by Crystal-Ice (Rapper),2291772,de
34966,34966,H�hner,275423,Frostgefahr,130161,"September 3, 2013",1 Traum,1 Traum by Crystal-Ice (Rapper),2291773,de
34967,34967,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Los geht’s!,Los geht's! by Crystal-Ice (Rapper) (Ft. MathiOne & Normazine),2291775,de
34968,34968,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Crystal Dope,Crystal Dope by Crystal-Ice (Rapper) (Ft. Dope&Tight),2291777,de
34969,34969,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Dreh die Zeit zurück,Dreh die Zeit zurück by Crystal-Ice (Rapper),2291780,de
34970,34970,H�hner,275423,Frostgefahr,130161,"September 3, 2013",5 Herzschläge bis zum Tod,5 Herzschläge bis zum Tod by Crystal-Ice (Rapper),2291781,de
34971,34971,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Ganz allein,Ganz allein by Crystal-Ice (Rapper) (Ft. Dakay & Kathessa),2291783,de
34972,34972,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Ich liebe Dich nicht mehr,Ich liebe Dich nicht mehr by Crystal-Ice (Rapper),2291786,de
34973,34973,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Nicht mit uns,Nicht mit uns by Crystal-Ice (Rapper) (Ft. DammOne & G-Rays),2291789,de
34975,34975,H�hner,275423,Frostgefahr,130161,"September 3, 2013",Outro (Frostgefahr),Outro (Frostgefahr) by Crystal-Ice (Rapper),2291791,de
35108,35108,H�hner,101599,Mama,655385,"August 28, 2020",Heute hab ich gute Laune,Heute hab ich gute Laune by Helge Schneider,5763104,de
35109,35109,H�hner,101599,Mama,655385,"August 28, 2020",Mama,Mama by Helge Schneider,5763105,de
35110,35110,H�hner,101599,Mama,655385,"August 28, 2020",Ich setz mein Herz bei E-bay rein,Ich setz mein Herz bei E-bay rein by Helge Schneider,5751969,de
