genre,interpret,album,release_year,songtitle,decade,song_id,full_title,release_date_components_raw,release_date_for_display,stats_raw,lyrics
Schlager,Wolfgang Petry,Wahnsinn,1983,Unterwegs,1980,1303332,Unterwegs by Wolfgang Petry,"{'year': 1983, 'month': None, 'day': None}",1983,"{'unreviewed_annotations': 0, 'hot': False}","Unterwegs LyricsRef.:
Unterwegs
Durch alle Kneipen
Unterwegs
Und nie lang bleiben
Unterwegs
Ein Fetzen Freiheit steckt in jedem Lied
Unterwegs
Die Nacht verspielen
Unterwegs
Den Rhytmus fühlen
Unterwegs
Und voll Erwartung das noch was geschieht
1
Und die Gitarre klingt manchmal zu schrill
So als wenn sie nicht mehr will
Zu viele Gläser, Whiskey und Bier
Manchmal frag ich mich wofür
Doch wenn ich aufhör' mit meiner Musik
Wird mir die Stille zu laut
Und ich spiel weiter, folge dem Feuer
Rock'n'Roll ist meine Braut
Und ich bin
Ref.:
Unterwegs
Durch alle Kneipen
Unterwegs
Und nie lang bleiben
Unterwegs
Ein Fetzen Freiheit steckt in jedem Lied
Unterwegs
Die Nacht verspielen
Unterwegs
Den Rhytmus fühlen
Unterwegs
Und voll Erwartung das noch was geschieht
2
Und meine Freunde sind Freunde der Nacht
Bis dann der Morgen erwacht
Soviele Mädchen die ich kaum kenn'
Liebe die zu schnell verbrennt
Doch die Gitarre klingt manchmal zu schön
Ich verlieb mich in sie
Und spiel meine Lieder für mich allein
Langweilig wird es mir nie
Und ich bin
You might also likeRef.:
Unterwegs
Durch alle Kneipen
Unterwegs
Und nie lang bleiben
Unterwegs
Ein Fetzen Freiheit steckt in jedem Lied
Ref.:
Und ich bin
Unterwegs
Durch alle Kneipen
Unterwegs
Und nie lang bleiben
Unterwegs
Ein Fetzen Freiheit steckt in jedem Lied
Unterwegs
Die Nacht verspielen
Unterwegs
Den Rhytmus fühlen
Unterwegs
Und voll Erwartung das noch was geschieht
Ref.:
Unterwegs
Durch alle Kneipen
Unterwegs
Und nie lang bleibenEmbed"
Rock,OK KID,OK Kid,2013,Stadt ohne Meer,2010,137447,Stadt ohne Meer by OK KID,"{'year': 2013, 'month': 3, 'day': 9}","March 9, 2013","{'unreviewed_annotations': 8, 'hot': False, 'pageviews': 32820}","Stadt ohne Meer Lyrics

Du bist so hässlich und grau, ich glaub du stehst auf Beton
Ich bin immer noch in dir drin, bin gerade eben erst gekommen
Doch lass kein Wort auf dich kommen, an welchen Ort ich auch komm
Ich wiederhole mich, egal, du schreibst für mich die besten Songs

Bei dir tauch ich ab, du spritzt mir Wasser ins Gesicht
Ich werde wieder angespült als ob's nichts anderes gibt
Die Nase ist verstopft, vielleicht habe ich Allergie
Auch wenn ich die Nase voll hab weiß ich immer wie du riechst
Denn du riechst immer noch nach Gestern
Nicht gewaschen, nicht poliert, ohne Glanz und ohne Stil, doch
Ich will dich nicht verbessern, denn niemand passt besser zu mir als du
Graue Stadt ohne Meer, Stadt ohne Meer
Graue Stadt ohne Meer

Du wirst meine Tränen trocknen, hältst mich fest, ich lasse los
Wegen dir kann ich auch fresh klingen, wenn ich Reime wiederhole
Und du mich wieder holst, mich in deinem Schoß versenkst
Heilst du meine alten Wunden wie in Alkohol getränkt

Du hast mir alles gegeben, denn du bist mein letztes Hemd
Dieser Text trägt deinen Namen, denn du bleibst das Fundament
Von dem, was ich denk, was ich mach, was passiert
Denn ich hab ein Schiff im Hafen in der Grauen Stadt ohne Meer

Und du riechst immer noch nach Gestern
Nicht gewaschen, nicht poliert, ohne Glanz und ohne Stil, doch
Ich will dich nicht verbessern, denn niemand passt besser zu mir als du
Graue Stadt ohne Meer, Stadt ohne Meer
Graue Stadt ohne Meer
You might also like
Du riechst immer noch nach gestern, immer noch nach Gestern
Wär ich Bruder, wärst du Schwester, wärst du 2Pac, wär ich-, hmm...schlechter
Egal, dich zu vergleichen wär gelogen, dich schönzureden auch
Du bist das allerschönste Grau
Deine Crew kommt aus dem Keller, du bist breit wie zwo Hände
Ich hänge in deinen Straßen, so wie Skid an deinen Wänden
Und am Beat im Palast - 35398
Ohne dich nicht diese Band aus der Grauen Stadt ohne Meer, grauen Stadt ohne Meer
Stadt ohne Meer, Graue Stadt ohne Meer

Und du riechst immer noch nach gestern, immer noch nach gestern
Immer noch nach gestern, immer noch nach gestern
Immer noch nach gestern, immer noch nach gestern
Doch niemand, doch niemand, doch niemand passt besser als du2Embed"
Rap,Casper,Hin Zur Sonne,2008,Deine Jugend,2000,107035,Deine Jugend by Casper,"{'year': 2008, 'month': 5, 'day': 9}","May 9, 2008","{'unreviewed_annotations': 1, 'hot': False}","Deine Jugend Lyrics
Das is' nach vorne dreh'n
Wieder nach vorne sehen
Raufgucken, rausspucken
Nur noch nach vorne geh'n
Das ist sich an Lieder zu binden
Die Liebe des Lebens verlier'n
Bloß um sie nie wieder zu finden
Das ist Tschüss Jungs, Lebewohl zu dieser scheiß Welt
Papas Flinte geladen im Mund neben dem Maisfeld
Probleme sind meist Geld, selten Gewinne
Orientierungslos sein in einer Welt voller Sinne, das ist
Aussichten blickst du nie, Ausbildung kriegst du nie
Geschlagen werden in der Schule, weil du nicht bist wie sie
Weil du nicht tickst wie die Fähnchen im Wind
Du nicht aussiehst wie Bilderbuchkerle bei Mädchen im Spind,
Das ist darauf hat der Hund geschissen, leben im Ungewissen
Tagelang nur rumzusitzen, labern, dann sich dumm zu kiffen
Wir haben keine große Wahl
Die Welt ist nicht gegen uns (Nein), wir sind ihr bloß egal (Jap)
Deutschland, deine Jugend
Deutschland, eine Jugend im Stress
Deutschland, keine Jugend
Weil Deutschland nicht erkennt
Dass das hier keine Jugend ist, so lang' hier keine Lichter brenn' (Nein)

Deutschland, deine Jugend
Deutschland, eine Jugend im Stress
Deutschland, keine Jugend
Weil Deutschland nicht erkennt
Dass das hier keine Jugend ist, so lang' hier keine Lichter brenn' (Nein)

Das ist leben in 'nem Hindernislauf
Mum, ich bin kein guter Junge mehr, doch bitte gib mich nich' auf
Das ist protzen im Wagen, sich ständig boxen und schlagen
Als Einziger verknackt werden, dennoch trotzdem nix sagen, das ist
Kotzen in Tagen in denen mobben und Stress ist
Das ist Abi machen, danach dennoch jobben bei Mäckes, das ist
Nichts kommt durchs Ortsschild rein
Wie sollen besoffene Väter bitte Vorbild sein und sag
Soll ich das Leben nennen, soll ich deswegen rennen?
Sag bitte Vater, wie soll ich wie du das Leben kennen?
Wie wertvoll ist Leben denn, bitte sag es mir
Gib mir drei gute Gründe mit und ich ertrag' es hier
Meine Jungs nehmen 'ne Menge Trips
Meiner Tante geht es schlecht seit dem Tag, an dem mein Onkel bei den Engeln sitzt
Wir haben keine große Wahl
Die Welt ist nicht gegen uns (Nein), wir sind ihr bloß egal (Jap)
You might also like
Deutschland, deine Jugend
Deutschland, eine Jugend im Stress
Deutschland, keine Jugend
Weil Deutschland nicht erkennt
Dass das hier keine Jugend ist, so lang' hier keine Lichter brenn' (Nein)

Deutschland, deine Jugend
Deutschland, eine Jugend im Stress
Deutschland, keine Jugend
Weil Deutschland nicht erkennt
Dass das hier keine Jugend ist, so lang' hier keine Lichter brenn' (Nein)Embed"
Rock,Moop Mama,Deine Mutter,2011,Orientierungssinn,2010,721093,Orientierungssinn by Moop Mama,,,"{'unreviewed_annotations': 0, 'hot': False}","Orientierungssinn Lyrics
Scheinwerfer ziehen vorbei
Wie Sternschnuppen durch die Dunkelheit
Während das Universum um uns kreist
Unsere Anziehung krümmt die Zeit
Alles ist relativ irreal
Unendliche Endlichkeit
Ich krakel meine Linien ohne Lineal
Unzulängliche Menschlichkeit
Ich habe einen Haufen Theorien
Alle sehr unwahrscheinlich
Ich such nur Indizien
Für die, weil ich, glaube, dass ich, ach
Von hier aus
Kann ich nicht wirklich sagen ob ich richtig bin
Wie auch
Den Überblick behalten ich steck mittendrin
Probiers aus
Ich hab nen ganz passablen Orientierungssinn
Von mir aus
Es könnt gehen

Die Scheinwerfer sind längst vorbei
Ich seh immer noch Sterne in die Dunkelheit
Das Universum dehnt sich unendlich weit
Was ist wirklich teilbar durch eins
Alles ist relativ trivial
Ständige Unbeständigkeit
Meine Fortschritte sind minimal
Unvollständige Denkarbeit
Es gibt einen Haufen Theorien
Die alle am Ende doch nicht passen
Ich such nur einen Näherungswert
Für die, weil ich, glaube, dass ich, ach
 2xEmbed"
Rap,Bushido,Electro Ghetto,2004,Wenn Wir Kommen,2000,56808,Wenn wir kommen by Bushido (Ft. Baba Saad),"{'year': 2004, 'month': 10, 'day': 24}","October 24, 2004","{'unreviewed_annotations': 4, 'hot': False, 'pageviews': 21381}","Wenn wir kommen Lyrics

Denn wenn wir kommen, gibt es Wodka-O
Wenn wir kommen, bist du Opfer tot
Wenn wir kommen, ist die Party vorbei
Denn wenn wir kommen, gibt's 'ne Massenschlägerei
Jetzt gibt es Wodka-O
Wenn wir kommen, jetzt bist du Opfer tot
Wenn wir kommen, jetzt ist die Party vorbei
Denn wenn wir kommen, gibt's 'ne Massenschlägerei
Was für'n Gefühl, mich in der Juice zu seh'n
Ich brauch' nur ein Blatt Papier, um in der Juice zu steh'n
Ihr schwulen Zehn, wer kommt mit den Kids nicht klar
Und Gülcan hat ihn eingeladen, weil er witzig war
Mit vierzig Bars fick' ich dein'n Kulturverein
Du weißt nicht, wie es ist, mit uns zwei auf Tour zu sein
Die Huren schrei'n: „Er ist ja so attraktiv!“
Und jeder weiß, deine Schwester war am Strand aktiv
Du Transvestit, jetzt weißt du, was Action ist
Ich bin jetzt da, der Typ, der auf die Backspin pisst
Die letzte Bitch wurde von uns zwei gepumpt
Guck, deine Mama, sie hält Händchen mit dreizehn Jungs
Dreizehn Jungs einer davon Hamburgs Finest
Er signt die Headliner und zeigt, dass Hamburg scheiße ist
Prost, mein Freund, ich schick' euch eine Flasche umsonst
Ich hasse dich, mein Team hat deine Mutter gebumst

Denn wenn wir kommen, gibt es Wodka-O
Wenn wir kommen, bist du Opfer tot
Wenn wir kommen, ist die Party vorbei
Denn wenn wir kommen, gibt's 'ne Massenschlägerei
Jetzt gibt es Wodka-O
Wenn wir kommen, jetzt bist du Opfer tot
Wenn wir kommen, jetzt ist die Party vorbei
Denn wenn wir kommen, gibt's 'ne Massenschlägerei
You might also like
Du hast verkackt, weil du genau wie deine Eltern bist
Du hast verkackt, geh und sign jetzt bei Samy Deluxe
Ich kenn' dich nich', ihr Kinder wollt ein Liebeslied?
Ich bin ein G und ein G war noch nie verliebt
Du warst noch nie im Krieg, ich sage: „Herzlich Willkomm'n!“
Du bist 'ne Nutte und 'ne Nutte kann mein Herz nicht bekomm'n
Nur ein Vers aus Beton und du klappst zusamm'n
Wir sind nicht so wie ihr, bei uns beiden klappt's zusamm'n
Sieh uns an, Electro-Ghetto-Rap mit Blitzschlag
Electro Ghetto,  Ersguterjunge mit Saad
Was er euch Kids sagt, müsst ihr ausführ'n
Dann kann ich deine Mama im 7er ausführ'n
Du kriegst kein hoch, du bist ein Schlappschwanz
Guck mir zu, wie ich auf Ibiza abtanz'
Ich bin ein V.I.P., ihr seid nur Gs auf deutsch
Ich bin jetzt bei Universal und ich schieß' auf euch

Denn wenn wir kommen, gibt es Wodka-O
Wenn wir kommen, bist du Opfer tot
Wenn wir kommen, ist die Party vorbei
Denn wenn wir kommen, gibt's 'ne Massenschlägerei
Jetzt gibt es Wodka-O
Wenn wir kommen, jetzt bist du Opfer tot
Wenn wir kommen, jetzt ist die Party vorbei
Denn wenn wir kommen, gibt's 'ne Massenschlägerei
Du fühlst dich fremd in deinem eigenem Land
Von allen deinen Lieblingsrappern ist keiner ein Mann
Ich komm' zu spät bei zehn Schlampen wie die Deutsche Bahn
Und Blumentopf die zwei, das können die Deutschen haben
Ich bums' das Label, was du hinter deinem Rücken hast
Ich bin der Grund, warum du morgen ein paar Krücken hast
Du bist ein Dorfkind, du denkst, du hast Kool die Gang
Ich komm' mit Saad, yo, ich fick' wie ein Hooligan
Ich bin ein Ausländer keiner von euch deutschen Rappern
Sonny Black, Baba Saad, welche deutsche Crew is' besser?
Ich bin ein Star, doch du siehst nie Begleiter mit mir
Weil außer Groupies, die blöd rumsteh'n, nix weiter passiert
Und leider verliert mindestens die Hälfte von euch
Wir sind ein Phänomen, die zwei Araber auf deutsch
Ich kenn' die zwei krassen Typen, die jetzt gegen dich sind
Deine Freundin sagt, in deinem Arsch war'n Penisse drin

Denn wenn wir kommen, gibt es Wodka-O
Wenn wir kommen, bist du Opfer tot
Wenn wir kommen, ist die Party vorbei
Denn wenn wir kommen, gibt's 'ne Massenschlägerei
Jetzt gibt es Wodka-O
Wenn wir kommen, jetzt bist du Opfer tot
Wenn wir kommen, jetzt ist die Party vorbei
Denn wenn wir kommen, gibt's 'ne Massenschlägerei

Wenn wir kommen
Wenn wir kommen
Denn wenn wir kommen gibt's 'ne Massenschlägerei
Wenn wir kommen
Wenn wir kommen
Denn wenn wir kommen gibt's 'ne Massenschlägerei3Embed"
Rock,Die Ärzte,Bäst of,2006,Aus dem Tagebuch eines Amokläufers,2000,1818147,Aus Dem Tagebuch Eines Amokläufers by Die Ärzte,"{'year': 2003, 'month': 9, 'day': 15}","September 15, 2003","{'unreviewed_annotations': 0, 'hot': False}","Aus Dem Tagebuch Eines Amokläufers LyricsDie neue Rechtschreibung ist da und sie hat den Euro mitgebracht
Und zusammen haben sich die zwei das neue Bahnpreissystem ausgedacht
Wenn mich frьher nichts zum Wahnsinn brachte, jetzt ist es soweit
Leben wir nicht in einer herrlichen Zeit?
Marcel Reich Ranicki, den kann der Teufel holen
Das meist gelesene Buch in Deutschland ist von Dieter Bohlen
Und wenn ich vorher nicht an das Bцse glaubte, jetzt ist es soweit
Leben wir nicht in einer herrlichen Zeit?
Und weil Weihnachten schon so schцn ist, fдngt's jetzt schon I'm Sommer an
Dass man in jedem verschissenen Supermarkt Weihnachtslieder hцren kann
Und wenn ich bisher nie an Selbstmord dachte, jetzt ist es soweit
Leben wir nicht in einer herrlichen Zeit?You might also likeEmbed"
Rock,Udo Lindenberg,Casa Nova,1988,Die Klavierlehrerin,1980,634875,Die Klavierlehrerin by Udo Lindenberg,,,"{'unreviewed_annotations': 0, 'hot': False}","Die Klavierlehrerin Lyrics
Als ich ein kleiner junge war
Da fragte ich meine mama
Wie wird man ein musikgenie?
Sie sagte: ohne übung nie
Am besten wär's, mein liebes kind
Du lernst das tastenspiel geschwind
Ein päckchen noten schenkt' sie mir
Jetzt gehe hin und lern klavier!
Und schickte mich dann da so hin
Zu der klavierlehrerin
Sie war so groß, war so barock
Ganz breit der arsch
Ganz kurz der rock

Her thighs were fat and white and bare
Her twitching legs came up to here
Dann nahm sie meine fi-hin-ger
Und führte sie hier und da so hin
And then she took his fi-hin-ger
And moved it here and there and then
Meine klavier-lehe-rerin
Nach der etüde
Waren wir so müde
Und dann beim hohen c
Tat es wirklich ein bißchen weh
Am besten war's beim tiefen h
Da war's ganz einfach wunderbar
Mit feuchter hose kam ich dann
Zuhaus bei meiner mutter an
Sie sprach: »da gehst mir nicht mehr hin
Zu dieser klavierlehrerin

You might also like
Please teach me, Please, release
My body - don't preach me
Kleine augen, Feuchte hose
So kam ich zuhaus bei meiner
Mutter an, Und sie sagt: da gehst
Mir nicht mehr hin, Zu der
Klavierlehrerin, Use my body as
Your keyboardEmbed"
Rock,Udo Lindenberg,Benjamin,1993,Gummi in Berlin,1990,643081,Gummi in Berlin by Udo Lindenberg,,,"{'unreviewed_annotations': 0, 'hot': False}","Gummi in Berlin Lyrics
Ich fahre gerne in der welt herum
Und neulich auch mal wieder nach paris
Leicht eregiert wird promeniert
Mit 'ner mademoiselle
Sie war unfaßbar süß
Ich flog mit ihr nach acapulco
Sie sagte: laß' mal jucken
Sie wollte es tun
Ich sag: ich hab' leider keinen pariser dabei
Was machen wir denn nun ?
Ich hab' noch einen gummi in berlin
Den muß ich ab und zu mal überziehn
Denn wenn ich schon gerne knalle
Dann bin ich kein blöder hund
Da nehm ich lieber latex
Denn aids ist ungesund
Ich hab' noch einen gummi in berlin

Tolle frau'n in mailand
Und alle woll'n nur mich
Das tut mir selber ja so leid
Doch ohne mach ich's nich'
Da war noch dieser schöne mann
Letztens auf hawaii
Ich hab gesagt: ich würd' ja gern
Doch ich hab' nichts dabei
You might also likeEmbed"
Rock,Die Ärzte,Debil,1984,Kamelralley,1980,1806162,Kamelralley by Die Ärzte,"{'year': 1984, 'month': 11, 'day': None}",November 1984,"{'unreviewed_annotations': 0, 'hot': False}","Kamelralley Lyrics
Unsre Liebe war so schön
Du hattest immer für mich Zeit
Und du halfst mir wirklich gern
Bei der Gartenarbeit

Warum kommst du nicht? (Warum kommst du nicht?)
Du weißt ich liebe dich (Du weißt ich liebe dich)
Ich sitz' auf unsrer Bank
Und ärger' mich
Warum kommst du nicht? (Warum kommst du nicht?)
Du weißt ich wart' auf dich (Du weißt ich wart' auf dich)
Ich sitz' schon Stunden hier
Und denk an dich (Nur an dich)
Stundenlang habe ich dir
Auf der Geige vorgegeigt
Und war es schön habe ich dir
Meine Briefmarken gezeigt

Warum kommst du nicht? (Warum kommst du nicht?)
Du weißt ich liebe dich (Du weißt ich liebe dich)
Ich sitz' auf unsrer Bank
Und ärger' mich
Warum kommst du nicht? (Warum kommst du nicht?)
Du weißt ich wart' auf dich (Du weißt ich wart' auf dich)
Ich sitz' schon Stunden hier
Und denk an dich (Nur an dich)

Doch jetzt hast (Doch jetzt hast)
Du sie verloren (Du sie verloren)
Doch jetzt hast (Doch jetzt hast)
Du sie verloren (Du sie verloren)

Abends haben wir gestrickt
Auf der Bank in unserm Hof
Doch gestern sagtest du zu mir
""Du bist langweilig und doof""
You might also like
Warum kommst du nicht? (Warum kommst du nicht?)
Du weißt ich liebe dich (Du weißt ich liebe dich)
Ich sitz' auf unsrer Bank
Und ärger' mich
Warum kommst du nicht? (Warum kommst du nicht?)
Du weißt ich wart' auf dich (Du weißt ich wart' auf dich)
Ich sitz' schon Stunden hier
Und denk an dich (Nur an dich)

""Nie werd' ich den Tag vergessen, als wir den Bus versäumt haben und zu spät zum Religionsunterricht kamen""
Doch jetzt hast du sie verloren (verloren)
Doch jetzt hast (Doch jetzt hast)
Du sie verloren (Du sie verloren)
Du weißt du hast sie verloren
Du weißt du hast sie verloren
Du weißt du hast sie verloren
Du weißt du hast sie verloren
Verloren
VerlorenEmbed"
Rock,Marius Müller-Westernhagen,Westernhagen,1987,Ganz und gar,1980,1809793,Ganz und gar by Westernhagen,"{'year': 1987, 'month': 9, 'day': 25}","September 25, 1987","{'unreviewed_annotations': 0, 'hot': False}","Ganz und gar Lyrics
Ich würd' mich für mich für dich erhängen
Und ich würd' vom Hochhaus springen
Ich würd' mich für dich erschießen
Mit Benzin mich übergießen
Doch Garantien geb' ich keine
Wenn du mich liebst, dann mich alleine
Komm halt mich fest, ich will dich spüren
Ganz und gar
Und glaubst du deiner Mutter
Denn sie schwört auf gute Butter
Und glaubst du deinem Vater
Der sein Leben lang gespart hat
Denn Garantien gibt dir keiner
Kein lieber Gott, auch der nicht - leider
Wenn du lebst bist du alleine
Ganz und gar

Mein Mädchen komm, lass uns verschwinden
Und frag mich nicht nach einem Sinn
Ich liebe Dich, ohne zu denken
Ich liebe Dich, lass es gescheh'n

Ich glaubte nie an Liebe
Die dann immer Liebe bliebe
Und ich glaubte nie an Sehnsucht
Die mir mein verdammtes Herz bricht
Und Garantien gibt mir keiner
Und ein Mann, der soll nicht weinen
Doch ich genieße meine Tränen
Ganz und gar
You might also like
Mein Mädchen komm, lass uns verschwinden
Und frag mich nicht nach einem Sinn
Ich liebe Dich, ohne zu denken
Ich liebe Dich, lass es gescheh'n

Vielleicht können wir ja siegen
Und den Himmel jetzt schon kriegen
Ja, vielleicht können wir ja siegen
Mit 'nem Leben ohne Lügen
Doch Garantien gibt uns keiner
Kein lieber Gott, auch der nicht - leider
Komm halt mich fest ich will dich spüren
Ganz und gar
Ganz und garEmbed"
Rap,Eko Fresh,Hart(Z) IV,2006,Das ist mein Viertel,2000,55051,Das ist mein Viertel by Eko Fresh (Ft. Capkekz),"{'year': 2006, 'month': 6, 'day': 23}","June 23, 2006","{'unreviewed_annotations': 0, 'hot': False}","Das ist mein Viertel Lyrics
Das ist mein Viertel, es gibt viele Wege rein
Aber nur ein Weg nach draußen E.K.O Mega Flow aus Cologne
Das ist mein Viertel, ich komme immer wieder Heim
Ich komme immer zurück nachhause
Eko Fresh Gremberg Chef schnelles Cash

Komm mich mal im Viertel besuchen
Ja du musst es wirklich versuchen
Denn du machst dir Sorgen ums Leben?
Keiner weiß was wird Morgen geschehen
Bist du vielleicht Putzer im Scheißhaus
Oder es läuft gut du bist Iced out
Wirst du Chef bei der Bank oder Junkie
Hauptsache du bleibst Antigaranti
Der Barkeeper steht hinter seinenem Tresen
Auf der Sonnenbank bin ich schon gewesen
Und ich trinke Bourbon und Jim Beam
Und ich trinke auf den German Dream
In meiner Gegend hängen viele an der Crackpipe
Das hier ist für die Kanaken of the Westside
Ja man nimmt uns unsere Rechte
Und wir machen krumme Geschäfte

Komm mich mal im Viertel besuchen
Jeder will ein Stückchen vom Kuchen
Und ich werde immer kämpfen wie ein Pitbull
Jeder Typ denn ich kenne sagt er fickt Bull'n
Du willst den Fame, dass dein Name an der Wand steht
So ist das Leben jeder zweite Asylant geht
Abgeschoben und zurück in die Heimat
Ich dachte wirklich, dass das Glückspiel mich reich macht
Manche gehen drauf und wir nehmen Abschied
Bitte spiel bei der Beerdigung ein Pac-Lied
Pass verdammt auf wenn du in meiner Hood bist
Wo die Seele jedes einzelnen kaputt ist
Das Viertel wo man denkt arbeiten, das geht nicht
Wo du mit deinen Brüdern im Café sitzt
Mein ganzes Leben zieht an mir vorbei im Vollspeed
Das ist mein Viertel und ich fühl' mich wie im Golfkrieg


Ich bin in der Schattenzone, doch ich bleibe Optimist
Hartz IV Ghetto Bruder, ihr habt uns denn Kopf gefickt
Hoffentlich komm' ich raus, weil ich vor Wut noch platz'
Ich kann mir nichts erlauben: ich steh mit einem Fuß im Knast
Viele Wege rein aber nur ein' nach draußen
Hier ist ein Kind schon ein Mann und seine Zeit schon gelaufen
Mamas verzweifelt zuhause, sie kämpfen sich durch den Monat
Hier im Viertel wo kein einzieger einen Job im Büro hat
Ihr habt die Fakten übersehen
Hier geht der Winter ewig jeder kämpft ums nackte Überleben
Ich will die Kacke übernehmen und bin im Niemandsland
Ich bin ein Chabo, Bruder und im Paradies verdammt
Ich hab' die Zähne gepresst und mache wütend mein Ding
Ich ziehe von Viertel zu Viertel und schreie wir sind die Kings
Um diesen Krieg zu gewinnen der German Dream
Ghetto Chefs, Ghetto Rap, KVK, Graf von Gremberg, Eko Fresh, Yeah
You might also likeEmbed"
